Wall time;Step;Value
1615736106.800337;26929;0.711984873
1615737105.80841;27079;0.687946916
1615737565.0900376;27143;0.654363692
1615737613.2997398;27149;0.663764
1615737647.7413335;27155;0.597689867
1615737669.4257603;27159;0.631713927
1615737681.1299822;27160;0.693055928
1615738139.2509625;27235;0.707409263
1615738408.536733;27275;0.654416502
1615738742.2560453;27330;0.67691797
1615739501.5043693;27439;0.710540295
1615739588.4352043;27450;0.74996078
1615739637.1972375;27458;0.715675533
1615739948.0966482;27506;0.736486554
1615740093.4364927;27530;0.709212422
1615740361.472585;27570;0.726049662
1615740396.4969647;27573;0.692494392
1615740601.0704095;27604;0.693843782
1615740680.6001892;27614;0.732360721
1615740720.5708573;27621;0.682576478
1615740864.743722;27639;0.731778681
1615741239.852787;27696;0.645527363
1615741358.1497705;27716;0.635964215
1615741380.5543635;27719;0.649156094
1615741516.5180118;27740;0.673200488
1615742070.8605084;27826;0.679094017
1615742717.8709295;27917;0.785638273
1615742725.411573;27919;0.713632703
1615742951.4060478;27951;0.707913578
1615743069.9472914;27969;0.700160801
1615744748.7378674;28252;0.718648255
1615744893.057178;28278;0.693335712
1615745132.1810215;28322;0.633376598
1615745452.266308;28377;0.753388166
1615745737.2884557;28439;0.710357845
1615745800.8134177;28452;0.693404019
1615746404.026742;28544;0.76861012
1615746603.7343285;28573;0.76896131
1615746866.3065333;28612;0.757636845
1615747278.6660967;28677;0.702502906
1615748745.7394629;28892;0.668987811
1615749270.2167435;28971;0.685654283
1615749431.039118;28997;0.659256995
1615749588.3921983;29019;0.684357345
1615749715.159644;29038;0.656089246
1615749857.8327184;29058;0.689196765
1615749887.6522224;29063;0.683200777
1615750002.7627904;29079;0.721154869
1615750081.273629;29091;0.72139281
1615750189.9874933;29107;0.689241827
1615750383.3508654;29134;0.678775787
1615750849.5927606;29202;0.659453273
1615751208.8147671;29251;0.705585778
1615751305.4689748;29264;0.706791759
1615751370.5270965;29272;0.715784192
1615751672.8893533;29310;0.671845615
1615752087.8534622;29367;0.690635383
1615752615.091006;29439;0.725698054
1615752856.2627208;29472;0.687728584
1615752908.4219627;29479;0.645599067
1615752963.0490165;29488;0.663853943
1615753296.0347538;29538;0.73685497
1615753319.6345723;29541;0.706514835
1615753441.427723;29562;0.686704934
1615753503.1469815;29574;0.62981683
1615753633.5226967;29593;0.695354402
1615753758.0313354;29612;0.608034015
1615754691.363713;29748;0.65332371
1615755355.3543174;29829;0.773423672
1615755356.9745827;29830;0.710618854
1615755620.096214;29864;0.720571339
1615755757.7205603;29883;0.688371718
1615756098.850228;29929;0.718996406
1615756614.3983116;30001;0.690983355
1615756647.7821321;30006;0.697275281
1615756852.803734;30032;0.750390112
1615757192.637596;30078;0.740049064
1615757290.7540321;30093;0.720037401
1615757603.316058;30138;0.735111535
1615757885.5535553;30175;0.668978989
1615758164.351536;30218;0.671115816
1615758319.2721875;30238;0.72955215
1615758369.34649;30243;0.663698137
1615758460.6580768;30257;0.686492324
1615758656.5299194;30285;0.634104073
1615758966.790031;30328;0.719762981
1615759257.1666725;30368;0.76499486
1615759656.0354912;30421;0.709048748
1615759748.2284954;30435;0.728680313
1615759914.4918592;30460;0.701049805
1615759968.8442674;30467;0.672068298
1615759991.623146;30471;0.712061286
1615760725.0159104;30570;0.769953609
1615760742.7717352;30573;0.701036513
1615760932.3757188;30595;0.742896914
1615761035.537142;30613;0.725863576
1615761263.7531443;30645;0.7459988
1615761701.6045249;30707;0.742338061
1615761800.7222707;30721;0.674182117
1615761928.9670887;30738;0.699275196
1615761933.1871808;30739;0.680213749
1615762234.531818;30781;0.683494627
1615763013.2176995;30880;0.727884769
1615763200.9064558;30907;0.73964864
1615764192.3147893;31053;0.710395575
1615764590.2572284;31106;0.765827179
1615765347.7155488;31214;0.71017158
1615765429.6845152;31225;0.712161362
1615766333.0944247;31348;0.764469326
1615766697.5655198;31407;0.700887382
1615766982.0557156;31444;0.787487328
1615767123.5619953;31465;0.735085011
1615767393.07983;31502;0.724959671
1615767645.576096;31538;0.690883458
1615767659.9181504;31539;0.719389856
1615767816.3748505;31564;0.732883334
1615768269.331777;31626;0.665118873
1615768314.147767;31632;0.768068731
1615768416.0791442;31647;0.687368214
1615768817.4220333;31697;0.757700205
1615769014.9002025;31723;0.772181809
1615769151.245361;31740;0.686398745
1615769322.2605505;31763;0.712153375
1615769623.790064;31809;0.715822279
1615770033.943555;31874;0.731281102
1615770077.0714881;31881;0.755146086
1615770143.9226525;31889;0.798149049
1615770484.98005;31937;0.799003422
1615770541.3503227;31946;0.806097448
1615770935.9942884;32005;0.715929329
1615771036.701314;32018;0.736544549
1615772009.4977262;32163;0.730595291
1615772089.9984636;32175;0.778577566
1615772313.948216;32208;0.743439198
1615772328.8002827;32210;0.694561601
1615772613.5767114;32250;0.774029911
1615773106.351904;32315;0.768049598
1615773641.945432;32389;0.710412741
1615773964.8451889;32436;0.766733289
1615774193.638109;32472;0.755549848
1615774402.3796997;32501;0.678693414
1615774599.9994862;32530;0.732619047
1615774708.782206;32543;0.686888874
1615774723.254149;32546;0.716939449
1615775180.812321;32612;0.764359891
1615775204.1763113;32615;0.718312442
1615775509.5102327;32658;0.770399451
1615775794.7152174;32697;0.789303243
1615775866.036954;32707;0.739014447
1615775897.6529925;32710;0.754365802
1615776246.872378;32763;0.764723539
1615777008.2900677;32876;0.687580407
1615777044.102388;32878;0.722082078
1615777168.8174012;32895;0.722659171
1615777216.8018112;32902;0.729022861
1615777220.5236216;32903;0.690045953
1615777292.5421555;32910;0.681743741
1615777735.0973175;32975;0.778329849
1615777777.7842171;32979;0.742635608
1615777940.6111765;33003;0.676701427
1615778023.0776808;33015;0.752611518
1615778112.5417445;33028;0.732595205
1615778167.0697494;33035;0.711894751
1615778788.1469982;33116;0.850986063
1615779026.913522;33149;0.788730323
1615779063.4037545;33153;0.850472391
1615779254.4912276;33180;0.760536313
1615779284.8294516;33182;0.747588754
1615779766.543118;33249;0.788918018
1615779820.359616;33255;0.84458822
1615779922.1651554;33272;0.786156058
1615780476.8271163;33342;0.771567106
1615780551.9571636;33352;0.822047174
1615780675.8184047;33369;0.829610705
1615780719.8349674;33375;0.824394882
1615780735.5554898;33379;0.761700332
1615780844.8821857;33393;0.805991828
1615780933.4480305;33404;0.806681454
1615781867.621985;33540;0.769566536
1615782143.8250675;33577;0.742476285
1615782544.839968;33632;0.843395948
1615782586.6611362;33639;0.828643024
1615783092.1566236;33704;0.835058987
1615783263.3460014;33729;0.771419287
1615783316.2165406;33738;0.722636223
1615783415.5838258;33750;0.769795775
1615783568.4372375;33769;0.693757534
1615783695.8983247;33786;0.752030969
1615783784.5029502;33801;0.784263313
1615784054.524929;33840;0.817819715
1615784134.650083;33852;0.797808051
1615784233.5441806;33877;0.839322627
1615784452.588753;33907;0.703070521
1615784518.6861515;33914;0.818481863
1615784977.3619354;33972;0.771894217
1615785055.0367436;33983;0.74134326
1615785287.7114918;34018;0.764003396
1615785444.1093643;34037;0.739694595
1615785498.4480605;34044;0.813064754
1615785793.6645026;34090;0.861615181
1615785978.0696855;34114;0.820945382
1615786145.7549176;34142;0.821563065
1615786150.8077614;34145;0.828873038
1615786358.8370538;34180;0.841800034
1615786820.025769;34248;0.781524599
1615786989.9243073;34273;0.722941518
1615787199.9684439;34307;0.772969723
1615787214.1649446;34310;0.785862327
1615787585.411159;34362;0.795973003
1615787604.613836;34363;0.849044502
1615787656.492949;34371;0.792989373
1615787754.2404187;34384;0.783825219
1615787768.0945904;34387;0.778674304
